Timestamp,Temperature,Humidity,WindSpeed,Synthetic Load Demand (kWh)
2024-07-20 03:00:00,19.15,76,0.89,438.98247825462465
2024-07-20 04:00:00,17.97,79,1.79,437.42025140038885
2024-07-20 05:00:00,17.11,81,1.79,439.27538326054474
2024-07-20 06:00:00,17.04,83,0.89,445.93920782489505
2024-07-20 07:00:00,17.79,80,0.89,455.6902264460792
2024-07-20 08:00:00,20.05,75,1.34,470.8020193712799
2024-07-20 09:00:00,22.77,66,1.79,486.9263542330636
2024-07-20 10:00:00,25.98,56,0.89,504.21156372178467
2024-07-20 11:00:00,28.56,48,1.79,519.6718066741238
2024-07-20 12:00:00,31.17,39,5.66,533.7037105035794
2024-07-20 13:00:00,31.34,39,3.58,540.9831055330236
2024-07-20 14:00:00,32.35,36,2.68,547.4287294142688
2024-07-20 15:00:00,32.57,35,2.68,549.4276280484045
2024-07-20 16:00:00,33.11,33,3.13,549.1924305683368
2024-07-20 17:00:00,32.83,31,3.13,543.7283539461301
2024-07-20 18:00:00,32.49,28,2.68,535.2229943191436
2024-07-20 19:00:00,31.53,29,3.13,524.0084697579032
2024-07-20 20:00:00,29.02,34,4.55,507.9673544525485
2024-07-20 21:00:00,25.79,42,3.74,489.7578313184209
2024-07-20 22:00:00,23.2,44,2.95,471.5738758033681
2024-07-20 23:00:00,21.9,49,2.22,458.6801087855401
2024-07-21 00:00:00,22.03,61,3.05,453.4281139734697
2024-07-21 01:00:00,21.37,64,0.89,445.0965276044404
2024-07-21 02:00:00,20.0,70,0.89,438.13871896074374
2024-07-21 03:00:00,19.33,70,0.89,434.2453017376632
2024-07-21 04:00:00,18.8,71,1.34,435.18023577045705
2024-07-21 05:00:00,17.77,75,0.45,435.8643754670636
2024-07-21 06:00:00,17.35,77,0.45,441.5507100830419
2024-07-21 07:00:00,18.26,75,0.45,452.0555167935474
2024-07-21 08:00:00,20.33,69,2.21,466.38429914690204
2024-07-21 09:00:00,22.92,62,0.89,482.6237577287859
2024-07-21 10:00:00,26.03,53,1.34,499.9717236264839
2024-07-21 11:00:00,29.76,44,3.58,518.5494290530304
2024-07-21 12:00:00,31.09,38,4.47,529.5826157532746
2024-07-21 13:00:00,31.71,34,4.47,537.1056753025857
2024-07-21 14:00:00,32.05,33,4.47,542.2247035397445
2024-07-21 15:00:00,32.32,32,4.47,545.5787862207355
2024-07-21 16:00:00,31.71,33,3.13,541.5684961503065
2024-07-21 17:00:00,31.14,33,4.47,535.9048691217012
2024-07-21 18:00:00,30.15,35,3.58,526.9390634072713
2024-07-21 19:00:00,28.51,45,3.58,516.340203682538
2024-07-21 20:00:00,26.06,53,2.68,501.23143275575535
2024-07-21 21:00:00,24.29,59,2.64,486.72283973821
2024-07-21 22:00:00,22.98,65,2.44,473.45316607347695
2024-07-21 23:00:00,22.4,68,1.34,368.86837084103854
2024-07-22 00:00:00,21.63,72,1.79,452.1116648833215
2024-07-22 01:00:00,20.17,74,1.34,563.7543882682062
2024-07-22 02:00:00,19.44,77,1.79,568.0138499876425
2024-07-22 03:00:00,18.54,80,0.89,572.1751506838956
2024-07-22 04:00:00,17.89,82,1.34,580.6715124811371
2024-07-22 05:00:00,17.57,83,0.89,589.4015012328338
2024-07-22 06:00:00,18.36,80,0.89,600.7409969185543
2024-07-22 07:00:00,20.52,69,0.89,620.76362174572
2024-07-22 08:00:00,24.01,55,2.24,621.5084113919052
2024-07-22 09:00:00,26.98,45,1.34,644.1132259957855
2024-07-22 10:00:00,29.88,36,1.79,648.925706010889
2024-07-22 11:00:00,32.19,24,4.92,668.7952040070188
2024-07-22 12:00:00,32.94,21,4.02,666.4804606710088
2024-07-22 13:00:00,33.62,19,2.68,652.0703967730657
2024-07-22 14:00:00,34.09,19,2.24,637.880853988761
2024-07-22 15:00:00,34.63,19,2.68,644.0073795694161
2024-07-22 16:00:00,32.89,27,4.47,621.7268930898229
2024-07-22 17:00:00,33.01,29,4.02,610.5033689144711
2024-07-22 18:00:00,31.12,37,4.93,614.8441840701001
2024-07-22 19:00:00,28.9,41,3.87,594.0393900128269
2024-07-22 20:00:00,23.76,67,3.29,576.7773765443721
2024-07-22 21:00:00,20.98,75,2.97,563.3822798598674
2024-07-22 22:00:00,19.31,79,2.92,553.5956979049396
2024-07-22 23:00:00,18.89,87,3.26,554.7372770394717
2024-07-23 00:00:00,18.33,88,3.16,554.1505800260788
2024-07-23 01:00:00,17.92,89,2.71,556.5667527742849
2024-07-23 02:00:00,17.62,89,2.67,562.4786909918533
2024-07-23 03:00:00,13.19,89,2.54,552.7534735635209
2024-07-23 04:00:00,18.97,89,2.41,582.6585792529646
2024-07-23 05:00:00,15.09,90,2.26,578.4556011528692
2024-07-23 06:00:00,17.44,90,1.89,596.5347341979941
2024-07-23 07:00:00,19.58,80,1.34,619.2367635605493
2024-07-23 08:00:00,20.61,77,0.89,629.4714808860832
2024-07-23 09:00:00,22.45,70,2.06,611.5963989466552
2024-07-23 10:00:00,25.29,55,1.34,643.0314956890154
2024-07-23 11:00:00,27.36,43,1.79,644.8894463801205
2024-07-23 12:00:00,29.43,31,4.63,649.1755798905341
2024-07-23 13:00:00,30.85,25,1.34,643.1552608307724
2024-07-23 14:00:00,31.8,23,4.92,627.8001426779751
2024-07-23 15:00:00,32.6,18,3.58,632.9429584930093
2024-07-23 16:00:00,32.78,18,4.47,602.5548591145223
2024-07-23 17:00:00,32.72,19,3.13,614.5035997890624
2024-07-23 18:00:00,31.44,21,2.68,599.3974822246036
2024-07-23 19:00:00,28.88,22,5.14,581.3249440172456
2024-07-23 20:00:00,23.01,33,2.99,557.0664966740279
2024-07-23 21:00:00,21.08,32,3.31,542.3131231941986
2024-07-23 22:00:00,21.04,74,6.71,556.1195473277428
2024-07-23 23:00:00,19.6,76,7.72,550.1944032737232
2024-07-24 00:00:00,17.72,94,3.56,549.5285129881482
2024-07-24 01:00:00,18.19,60,2.68,543.598926416662
2024-07-24 02:00:00,18.13,80,1.34,555.1516732358643
2024-07-24 03:00:00,17.44,83,0.89,561.3106260648747
2024-07-24 04:00:00,15.8,93,1.08,567.882021162004
2024-07-24 05:00:00,15.29,95,5.14,576.5523002596576
2024-07-24 06:00:00,15.1,82,4.02,580.6166583379035
2024-07-24 07:00:00,15.05,82,6.69,588.2715853669595
2024-07-24 08:00:00,15.42,76,3.13,599.6729002725913
2024-07-24 09:00:00,15.96,73,4.02,602.7521958609915
2024-07-24 10:00:00,15.29,70,6.17,595.6474319760677
2024-07-24 11:00:00,14.95,35,4.22,589.9253330241422
2024-07-24 12:00:00,16.72,30,5.07,616.1533517233478
2024-07-24 13:00:00,16.33,64,5.43,608.6179055644471
2024-07-24 14:00:00,15.35,56,3.13,582.4893719967976
2024-07-24 15:00:00,16.28,48,6.17,577.5777200415108
2024-07-24 16:00:00,19.21,39,0.89,592.3376044235907
2024-07-24 17:00:00,21.18,34,3.13,547.8706955629057
2024-07-24 18:00:00,18.66,37,6.26,545.8058731987637
2024-07-24 19:00:00,15.92,42,8.5,538.2165295823278
2024-07-24 20:00:00,12.32,89,5.47,534.0396553460573
2024-07-24 21:00:00,11.54,90,1.13,526.3360510617688
2024-07-24 22:00:00,10.54,90,1.51,518.7644966985553
2024-07-24 23:00:00,9.31,90,0.39,512.7440119318596
2024-07-25 00:00:00,10.54,89,0.55,516.738329527468
2024-07-25 01:00:00,10.09,90,0.91,521.4774884829692
2024-07-25 02:00:00,10.41,88,0.82,525.2715042284187
2024-07-25 03:00:00,11.34,90,2.07,537.0593810394693
2024-07-25 04:00:00,10.23,89,2.39,541.5629502354427
2024-07-25 05:00:00,7.52,77,2.47,536.8957858999839
2024-07-25 06:00:00,10.88,61,3.01,554.0912702935276
2024-07-25 07:00:00,12.37,59,2.62,543.396816999957
2024-07-25 08:00:00,16.11,49,0.89,570.5583116333461
2024-07-25 09:00:00,18.79,38,1.79,603.9693257366309
2024-07-25 10:00:00,20.29,34,6.26,593.6201844194301
2024-07-25 11:00:00,21.29,31,6.26,598.4644818333326
2024-07-25 12:00:00,21.67,30,7.15,618.6669553438047
2024-07-25 13:00:00,22.28,30,6.71,603.5638333129664
2024-07-25 14:00:00,22.35,29,8.05,586.4432177359084
2024-07-25 15:00:00,22.24,30,8.05,588.1098949634888
2024-07-25 16:00:00,21.48,32,8.49,588.9444406670891
2024-07-25 17:00:00,21.61,31,9.39,575.52765968788
2024-07-25 18:00:00,21.18,31,7.6,572.3983867592264
2024-07-25 19:00:00,20.11,32,6.26,546.1736586494249
2024-07-25 20:00:00,18.33,34,3.69,529.8500379652043
2024-07-25 21:00:00,14.64,57,2.85,519.7738601806002
2024-07-25 22:00:00,13.63,46,1.34,509.26053221562074
2024-07-25 23:00:00,12.49,53,1.34,503.7541570934048
2024-07-26 00:00:00,11.32,55,2.68,502.60444227447385
2024-07-26 01:00:00,11.23,56,1.79,506.1501008677281
2024-07-26 02:00:00,10.76,58,1.34,509.71385753795374
2024-07-26 03:00:00,10.2,59,1.34,516.8529861563395
2024-07-26 04:00:00,9.7,61,1.79,524.6719050113987
2024-07-26 05:00:00,9.45,64,1.79,534.4005968459663
2024-07-26 06:00:00,9.86,65,2.24,545.8295530383631
2024-07-26 07:00:00,12.76,57,2.24,552.6510212278312
2024-07-26 08:00:00,13.24,62,5.14,570.0524455987794
2024-07-26 09:00:00,13.6,72,1.79,602.4033986369885
2024-07-26 10:00:00,14.68,69,1.34,571.1918871290495
2024-07-26 11:00:00,17.5,57,2.24,593.983144287439
2024-07-26 12:00:00,19.59,47,1.79,612.1987257926523
2024-07-26 13:00:00,20.46,42,4.02,604.8689424734296
2024-07-26 14:00:00,20.86,39,3.58,580.8367892688411
2024-07-26 15:00:00,21.99,37,2.24,596.7502984646259
2024-07-26 16:00:00,22.41,36,4.47,570.5824621183004
2024-07-26 17:00:00,21.66,37,2.68,594.5355454021857
2024-07-26 18:00:00,21.35,39,2.68,533.2701328783108
2024-07-26 19:00:00,20.43,42,2.24,544.7420236050402
2024-07-26 20:00:00,18.82,46,1.79,534.7399918793302
2024-07-26 21:00:00,16.02,55,3.17,519.3041845714293
2024-07-26 22:00:00,14.58,59,2.92,511.5444470811094
2024-07-26 23:00:00,15.78,60,0.45,513.5843109938061
2024-07-27 00:00:00,15.46,61,1.34,411.16579630477673
2024-07-27 01:00:00,14.56,62,0.45,402.41758031425724
2024-07-27 02:00:00,13.95,63,0.89,396.2247877019053
2024-07-27 03:00:00,12.34,68,0.89,391.0383053927382
2024-07-27 04:00:00,12.55,68,2.24,392.6539658883703
2024-07-27 05:00:00,11.79,70,2.24,394.78461367033583
2024-07-27 06:00:00,12.3,68,2.68,402.02176649267767
2024-07-27 07:00:00,15.73,58,2.25,416.28541379047505
2024-07-27 08:00:00,18.08,53,3.13,432.8770125630166
2024-07-27 09:00:00,21.01,45,3.58,449.8881129198487
2024-07-27 10:00:00,22.67,37,3.13,463.2518639181412
2024-07-27 11:00:00,23.86,34,2.24,476.0205343898522
2024-07-27 12:00:00,24.78,32,1.34,486.92543416525996
2024-07-27 13:00:00,25.33,32,1.79,495.4181792320121
2024-07-27 14:00:00,26.27,30,2.24,502.0015879026568
2024-07-27 15:00:00,26.22,28,2.24,502.9089770223911
2024-07-27 16:00:00,26.76,27,0.89,502.8625909715821
2024-07-27 17:00:00,26.38,27,0.89,497.674670244054
2024-07-27 18:00:00,25.88,29,0.89,490.1656704970937
2024-07-27 19:00:00,24.64,33,1.34,478.99463302043114
2024-07-27 20:00:00,21.89,38,2.55,462.23035275780126
2024-07-27 21:00:00,19.06,46,2.13,445.18902251035837
2024-07-27 22:00:00,16.92,49,1.71,428.6087984553755
2024-07-27 23:00:00,16.47,54,1.93,418.2198533092621
2024-07-28 00:00:00,15.58,59,0.89,407.858052316417
2024-07-28 01:00:00,14.9,60,2.68,399.0635024956127
2024-07-28 02:00:00,14.01,60,3.13,391.76402162197735
2024-07-28 03:00:00,13.41,62,2.68,388.6201230209635
2024-07-28 04:00:00,12.41,64,0.45,388.3342784676685
2024-07-28 05:00:00,12.01,66,2.68,390.40672336390384
2024-07-28 06:00:00,13.25,61,0.89,398.7854470816743
2024-07-28 07:00:00,16.69,53,2.24,414.95737888735175
2024-07-28 08:00:00,19.82,46,2.24,431.98011305703494
2024-07-28 09:00:00,22.64,41,1.79,449.4989788635197
2024-07-28 10:00:00,25.24,34,3.58,465.99602151750537
2024-07-28 11:00:00,26.33,32,3.13,478.784613916666
2024-07-28 12:00:00,26.24,32,3.58,487.39671801455336
2024-07-28 13:00:00,27.21,30,7.15,496.6795012802864
2024-07-28 14:00:00,27.88,29,5.36,502.65824052276236
2024-07-28 15:00:00,26.74,31,4.47,501.51339306180495
2024-07-28 16:00:00,26.09,32,3.13,498.58551427606216
2024-07-28 17:00:00,25.69,33,3.13,493.6290015891463
2024-07-28 18:00:00,24.2,37,3.13,483.8199799350116
2024-07-28 19:00:00,22.82,40,2.68,471.9056174230456
2024-07-28 20:00:00,20.36,48,5.76,456.9474012410598
2024-07-28 21:00:00,17.08,83,5.35,446.4520424411059
2024-07-28 22:00:00,15.41,85,4.2,430.91167782163893
2024-07-28 23:00:00,16.24,75,3.21,333.85168715819475
2024-07-29 00:00:00,14.02,91,2.97,407.8693983273795
2024-07-29 01:00:00,13.17,90,2.99,511.13989265465415
2024-07-29 02:00:00,13.22,82,2.73,514.1761455575758
2024-07-29 03:00:00,14.12,82,0.89,524.9323025006314
2024-07-29 04:00:00,12.56,86,2.11,529.6644547501603
2024-07-29 05:00:00,13.97,83,0.45,544.3547579866693
2024-07-29 06:00:00,15.3,79,0.89,556.0928683288862
2024-07-29 07:00:00,17.48,74,0.89,584.4164330363612
2024-07-29 08:00:00,19.26,68,0.45,590.21367334794
2024-07-29 09:00:00,21.9,58,0.89,611.683653644923
2024-07-29 10:00:00,23.92,45,1.34,583.9402577399774
2024-07-29 11:00:00,25.1,40,2.24,603.3073114144551
2024-07-29 12:00:00,26.05,36,2.68,615.9703959608555
2024-07-29 13:00:00,25.51,35,3.58,607.3059965434678
2024-07-29 14:00:00,26.15,35,3.58,571.9232252849548
2024-07-29 15:00:00,26.15,34,3.13,562.3165194418864
2024-07-29 16:00:00,25.98,37,2.18,570.4185651321884
2024-07-29 17:00:00,25.28,37,2.56,578.555338901437
2024-07-29 18:00:00,24.64,36,5.81,556.4111850199266
2024-07-29 19:00:00,21.95,50,2.05,538.5676424139623
2024-07-29 20:00:00,19.44,48,1.27,520.6601348997747
2024-07-29 21:00:00,17.88,51,0.83,508.649127757928
2024-07-29 22:00:00,17.22,55,2.68,506.2734176941934
2024-07-29 23:00:00,16.15,58,2.68,500.77209224161436
2024-07-30 00:00:00,15.2,62,3.13,501.0889844877311
2024-07-30 01:00:00,14.51,63,3.13,502.49932545312686
2024-07-30 02:00:00,14.5,63,3.58,507.0563368584389
2024-07-30 03:00:00,14.32,62,2.68,512.3639276027523
2024-07-30 04:00:00,13.6,64,3.13,520.5881795298491
2024-07-30 05:00:00,14.58,62,3.13,532.9651372692149
2024-07-30 06:00:00,16.6,58,1.79,548.315998799806
2024-07-30 07:00:00,21.04,46,3.13,581.1810036914292
2024-07-30 08:00:00,23.57,40,4.47,583.7507985165768
2024-07-30 09:00:00,25.12,32,3.58,583.7161916731588
2024-07-30 10:00:00,26.06,31,5.36,592.8598118484107
2024-07-30 11:00:00,27.4,30,4.47,606.8796136304661
2024-07-30 12:00:00,28.78,29,3.58,606.35503052903
2024-07-30 13:00:00,29.57,28,2.24,601.1785786799169
2024-07-30 14:00:00,29.96,27,5.81,602.3215764718403
2024-07-30 15:00:00,30.14,27,6.26,578.0257076020213
2024-07-30 16:00:00,29.89,27,4.92,572.597024253084
2024-07-30 17:00:00,29.52,27,6.71,569.8945505294704
2024-07-30 18:00:00,28.39,28,5.36,579.1496807344097
2024-07-30 19:00:00,23.76,44,2.76,535.6486636155018
2024-07-30 20:00:00,22.21,48,3.86,529.5897093086039
2024-07-30 21:00:00,15.41,67,7.48,503.3721251407794
2024-07-30 22:00:00,17.81,83,5.35,512.6110003370242
2024-07-30 23:00:00,14.31,88,3.89,497.6968469710302
2024-07-31 00:00:00,13.89,90,2.74,502.75296902384133
2024-07-31 01:00:00,12.17,88,2.44,496.8818567941093
2024-07-31 02:00:00,13.77,78,0.45,504.72084420662344
2024-07-31 03:00:00,13.25,80,0.45,511.14875740190166
2024-07-31 04:00:00,12.91,81,0.89,519.1773094403807
2024-07-31 05:00:00,14.07,77,1.34,531.5076995381124
2024-07-31 06:00:00,16.48,69,0.45,546.848374847746
2024-07-31 07:00:00,19.54,56,0.89,554.8768048651965
2024-07-31 08:00:00,21.44,48,4.92,563.0764000253621
2024-07-31 09:00:00,22.61,44,4.92,570.4416704805385
2024-07-31 10:00:00,24.62,41,4.47,602.0113477124208
2024-07-31 11:00:00,26.57,38,3.58,584.7872161570062
2024-07-31 12:00:00,28.18,37,3.58,592.4263368797522
2024-07-31 13:00:00,29.18,35,3.58,624.1014106820985
2024-07-31 14:00:00,30.28,33,3.58,577.5382785796481
2024-07-31 15:00:00,31.35,31,3.58,577.546485872972
2024-07-31 16:00:00,31.44,32,3.58,611.3819840475996
2024-07-31 17:00:00,31.02,32,4.47,574.4956300464223
2024-07-31 18:00:00,30.05,34,3.13,561.6609320182746
2024-07-31 19:00:00,26.52,40,3.27,539.2991282690327
2024-07-31 20:00:00,22.96,50,2.64,523.1565108394534
2024-07-31 21:00:00,21.08,54,1.34,513.9282025573326
2024-07-31 22:00:00,20.43,58,0.89,505.38546317409316
2024-07-31 23:00:00,19.0,61,1.79,502.2643690233496
2024-08-01 00:00:00,18.8,56,3.13,500.8752047108443
2024-08-01 01:00:00,18.67,52,2.24,502.4477786223239
2024-08-01 02:00:00,18.16,49,0.89,506.4087031265438
2024-08-01 03:00:00,17.62,49,0.89,510.8231956243256
2024-08-01 04:00:00,16.29,51,0.89,516.7995412115837
2024-08-01 05:00:00,17.51,50,5.56,530.6942482262148
2024-08-01 06:00:00,18.87,61,7.15,548.0635901204295
2024-08-01 07:00:00,19.59,63,7.15,561.4959475684248
2024-08-01 08:00:00,20.97,59,6.26,582.2961354334972
2024-08-01 09:00:00,22.13,53,5.36,582.780362978484
2024-08-01 10:00:00,23.66,48,3.58,582.6983779268137
2024-08-01 11:00:00,24.92,44,2.68,603.8202485111844
2024-08-01 12:00:00,25.92,41,1.34,586.6085421992755
2024-08-01 13:00:00,26.52,40,1.79,584.4848692090928
2024-08-01 14:00:00,27.93,36,2.24,574.7195677457281
2024-08-01 15:00:00,28.14,36,2.24,596.574007395239
2024-08-01 16:00:00,28.07,37,2.68,569.234767107348
2024-08-01 17:00:00,27.7,38,2.68,564.3610323414864
2024-08-01 18:00:00,26.37,41,3.13,553.1132133287869
2024-08-01 19:00:00,24.44,53,2.24,532.6280563556038
2024-08-01 20:00:00,22.0,57,2.57,518.4342322412629
2024-08-01 21:00:00,20.83,54,0.89,505.581441951812
2024-08-01 22:00:00,19.01,62,2.41,499.2063499983034
2024-08-01 23:00:00,18.0,68,0.45,494.8928176088575
2024-08-02 00:00:00,17.14,73,1.54,495.9368312644912
2024-08-02 01:00:00,15.9,76,1.79,494.87426180673515
2024-08-02 02:00:00,15.68,75,1.66,501.90306285847487
2024-08-02 03:00:00,15.2,77,0.89,506.0035234997504
2024-08-02 04:00:00,14.55,76,1.31,513.3868131018481
2024-08-02 05:00:00,15.05,67,0.89,521.4439305701756
2024-08-02 06:00:00,15.72,65,0.45,532.6641129413032
2024-08-02 07:00:00,17.44,60,0.89,530.2404446963453
2024-08-02 08:00:00,19.26,57,2.24,550.7151344967198
2024-08-02 09:00:00,21.28,55,1.79,535.198478141883
2024-08-02 10:00:00,23.5,50,2.24,583.8309579459215
2024-08-02 11:00:00,25.34,46,1.79,567.0807291858542
2024-08-02 12:00:00,26.77,43,2.24,590.3369369278587
2024-08-02 13:00:00,27.69,43,2.68,565.492229285555
2024-08-02 14:00:00,27.99,40,3.82,595.7402219957083
2024-08-02 15:00:00,26.2,41,5.14,571.9676499209103
2024-08-02 16:00:00,18.43,77,11.83,550.3412249902477
2024-08-02 17:00:00,18.46,73,8.75,534.005212497755
2024-08-02 18:00:00,18.53,74,6.69,512.4208157658724
2024-08-02 19:00:00,17.91,76,2.24,513.457262303937
2024-08-02 20:00:00,16.71,77,1.34,502.6073149077391
2024-08-02 21:00:00,15.91,79,0.89,494.20530954200945
2024-08-02 22:00:00,15.54,80,1.34,484.4308879064565
2024-08-02 23:00:00,15.02,82,1.79,484.44236848318326
2024-08-03 00:00:00,14.56,85,2.24,387.9987462224174
2024-08-03 01:00:00,13.79,87,1.79,379.88878821329405
2024-08-03 02:00:00,13.73,87,2.68,375.020846658667
2024-08-03 03:00:00,13.25,89,2.24,372.22179728587173
2024-08-03 04:00:00,12.83,89,1.79,371.91083417308346
2024-08-03 05:00:00,12.67,89,1.34,375.1773732276009
2024-08-03 06:00:00,14.32,86,1.34,385.4131664101156
2024-08-03 07:00:00,16.18,81,1.34,397.790611646357
2024-08-03 08:00:00,19.06,71,1.34,413.20845654358266
2024-08-03 09:00:00,21.45,61,0.45,427.99545869944194
2024-08-03 10:00:00,23.06,54,3.13,441.6506030652181
2024-08-03 11:00:00,24.97,49,3.58,455.9914762933076
2024-08-03 12:00:00,25.15,48,3.58,465.0720474017014
2024-08-03 13:00:00,24.99,47,4.02,472.41411606416165
2024-08-03 14:00:00,24.4,48,3.58,474.1574072513348
2024-08-03 15:00:00,23.86,50,3.13,474.7755048274146
2024-08-03 16:00:00,23.29,51,3.58,472.16304494530766
2024-08-03 17:00:00,22.18,55,4.02,466.03077955516346
2024-08-03 18:00:00,20.84,55,2.24,455.4039471880949
2024-08-03 19:00:00,19.5,60,0.89,444.14025100463164
2024-08-03 20:00:00,17.52,68,3.19,430.5368973155142
2024-08-03 21:00:00,17.26,69,2.68,420.1394601883863
2024-08-03 22:00:00,16.73,71,2.88,406.76537721069076
2024-08-03 23:00:00,16.29,82,4.02,398.1908243171617
2024-08-04 00:00:00,15.2,85,7.72,386.88992772342147
2024-08-04 01:00:00,14.89,83,4.02,378.02779421623677
2024-08-04 02:00:00,14.82,83,4.47,373.1092983317799
2024-08-04 03:00:00,14.16,86,2.24,369.99055573376637
2024-08-04 04:00:00,13.77,86,1.34,369.74495778125777
2024-08-04 05:00:00,13.86,86,0.89,373.7388267177587
2024-08-04 06:00:00,14.29,85,1.79,381.0502860301384
2024-08-04 07:00:00,15.55,80,2.68,391.72499418791335
2024-08-04 08:00:00,17.17,73,2.68,404.34945815048496
2024-08-04 09:00:00,19.6,64,1.73,419.5408466000467
2024-08-04 10:00:00,21.51,58,1.34,434.21093730319893
2024-08-04 11:00:00,22.96,52,1.34,446.9005111115565
2024-08-04 12:00:00,23.72,51,1.34,457.6686704208043
2024-08-04 13:00:00,24.15,50,2.68,465.558703498648
2024-08-04 14:00:00,18.75,55,7.58,455.9415400494611
2024-08-04 15:00:00,15.16,93,6.51,459.342267211702
2024-08-04 16:00:00,21.97,90,6.34,475.79705945660123
2024-08-04 17:00:00,14.74,93,4.61,451.46123753385496
2024-08-04 18:00:00,14.17,91,7.72,442.7300863044975
2024-08-04 19:00:00,13.64,94,8.75,433.3567450563703
2024-08-04 20:00:00,12.98,94,7.72,421.1049753197981
2024-08-04 21:00:00,13.14,94,3.6,410.25123753487765
2024-08-04 22:00:00,12.99,94,3.13,398.5808285553504
2024-08-04 23:00:00,13.17,95,3.6,310.28519538110993
2024-08-05 00:00:00,13.46,95,1.34,379.4435467418607
2024-08-05 01:00:00,13.67,95,0.89,479.8155373577537
2024-08-05 02:00:00,13.65,95,0.89,486.73053325604855
2024-08-05 03:00:00,13.19,95,5.14,491.692574931847
2024-08-05 04:00:00,12.97,96,4.12,500.06720054295295
2024-08-05 05:00:00,13.12,95,0.89,509.59032954105936
2024-08-05 06:00:00,13.3,95,0.45,519.7554215718731
2024-08-05 07:00:00,13.67,94,1.79,519.9926217367891
2024-08-05 08:00:00,14.39,92,1.79,545.2347115479535
2024-08-05 09:00:00,14.91,89,2.68,554.2890173942423
2024-08-05 10:00:00,15.15,87,2.68,548.2886703529642
2024-08-05 11:00:00,15.05,85,3.13,548.2993490733933
2024-08-05 12:00:00,14.57,85,4.92,546.3828859680352
2024-08-05 13:00:00,14.55,85,4.47,537.4632154031266
2024-08-05 14:00:00,15.75,78,4.92,539.1785031525593
2024-08-05 15:00:00,15.82,77,4.02,518.8841871583231
2024-08-05 16:00:00,15.39,79,2.68,522.0126155190919
2024-08-05 17:00:00,15.22,81,3.13,498.8588304752146
2024-08-05 18:00:00,14.65,84,3.13,484.28564184410715
2024-08-05 19:00:00,14.16,86,3.13,489.7018685369978
2024-08-05 20:00:00,13.7,90,4.63,479.14299919949804
2024-08-05 21:00:00,13.31,91,3.13,473.01736604536495
2024-08-05 22:00:00,12.99,92,2.68,468.2199117295212
2024-08-05 23:00:00,12.86,92,4.12,465.13065100599357
2024-08-06 00:00:00,12.56,93,4.63,466.72126017728806
2024-08-06 01:00:00,12.38,93,4.12,469.58906466315767
2024-08-06 02:00:00,12.5,93,1.79,475.65998686749845
2024-08-06 03:00:00,12.49,93,3.09,482.0802643210245
2024-08-06 04:00:00,12.31,93,3.09,491.5112338566666
2024-08-06 05:00:00,12.44,93,2.24,501.46998132796233
2024-08-06 06:00:00,12.67,93,2.68,511.87066033163876
2024-08-06 07:00:00,13.0,92,4.12,521.6678300469581
2024-08-06 08:00:00,13.46,90,3.13,545.9046621115876
2024-08-06 09:00:00,13.86,88,3.13,540.2841980041447
2024-08-06 10:00:00,14.79,82,1.79,547.3815601763182
2024-08-06 11:00:00,14.9,82,3.58,530.7795088805432
2024-08-06 12:00:00,16.18,70,3.58,541.7031459825588
2024-08-06 13:00:00,15.82,72,2.68,526.1855855392308
2024-08-06 14:00:00,17.61,62,4.12,536.2903672750886
2024-08-06 15:00:00,18.33,59,2.68,506.689131150045
2024-08-06 16:00:00,17.85,59,0.45,506.4300681638077
2024-08-06 17:00:00,15.69,69,3.58,502.14617932914706
2024-08-06 18:00:00,14.23,75,1.34,488.92893514938174
2024-08-06 19:00:00,12.85,82,1.14,477.15421145996834
2024-08-06 20:00:00,11.91,87,0.45,465.0810105026371
2024-08-06 21:00:00,11.18,89,1.02,459.420863566723
2024-08-06 22:00:00,10.58,89,1.27,453.28428630163927
2024-08-06 23:00:00,10.03,91,0.45,450.4707957399211
2024-08-07 00:00:00,9.51,91,0.45,449.65480676466325
2024-08-07 01:00:00,8.99,92,0.89,450.4954965963352
2024-08-07 02:00:00,8.33,93,1.34,455.47466134627456
2024-08-07 03:00:00,7.81,93,1.34,461.17417821383236
2024-08-07 04:00:00,7.94,93,1.79,468.1234234709588
2024-08-07 05:00:00,10.35,91,0.45,489.25543093546435
2024-08-07 06:00:00,12.92,84,0.45,505.5949532923316
2024-08-07 07:00:00,15.18,75,3.01,503.80974034067566
2024-08-07 08:00:00,17.04,67,2.24,549.1558784184632
2024-08-07 09:00:00,18.7,59,2.24,530.1757111539886
2024-08-07 10:00:00,19.34,57,1.34,552.2489972650053
2024-08-07 11:00:00,20.51,51,3.13,561.5681971623975
2024-08-07 12:00:00,20.39,49,1.34,544.256932951208
2024-08-07 13:00:00,21.18,49,3.13,543.2697795954185
2024-08-07 14:00:00,21.21,48,3.58,547.7625887181046
2024-08-07 15:00:00,20.42,47,0.89,538.7815373096465
2024-08-07 16:00:00,20.26,48,3.13,551.2331380498769
2024-08-07 17:00:00,18.95,52,0.89,505.1006459064215
2024-08-07 18:00:00,16.96,58,2.79,503.54356345040617
2024-08-07 19:00:00,14.76,68,2.56,474.1156148647984
2024-08-07 20:00:00,14.04,72,2.18,462.4984371776735
2024-08-07 21:00:00,13.16,75,2.37,456.63418584188855
